match_stats_id,match_id,ace,df,svpt,1stIn,1stWon,2ndWon,SvGms,bpSaved,bpFaced
2022-580-106-l,2022-580-106,3,4,144,106,70,11,19,7,13
2022-580-107-l,2022-580-107,26,4,190,124,85,32,26,11,16
2022-580-108-l,2022-580-108,6,2,67,39,24,14,12,5,10
2022-580-109-l,2022-580-109,4,4,114,64,45,23,18,4,10
2022-580-110-l,2022-580-110,3,4,84,39,26,22,13,8,12
2022-580-111-l,2022-580-111,12,3,84,63,45,2,13,3,8
2022-580-112-l,2022-580-112,2,3,103,66,35,16,12,9,16
2022-580-113-l,2022-580-113,10,8,155,98,62,29,22,7,14
2022-580-114-l,2022-580-114,3,4,98,58,45,18,15,5,8
2022-580-115-l,2022-580-115,12,2,117,77,57,19,19,8,11
2022-580-116-l,2022-580-116,1,3,127,73,48,22,15,14,18
2022-580-117-l,2022-580-117,26,5,132,78,57,18,19,15,21
2022-580-118-l,2022-580-118,3,2,109,66,42,23,18,2,8
2022-580-119-l,2022-580-119,14,2,134,95,70,21,21,7,9
2022-580-120-l,2022-580-120,11,3,83,53,44,16,15,1,3
2022-580-121-l,2022-580-121,3,6,101,51,35,19,16,3,10
2022-580-122-l,2022-580-122,12,8,134,86,60,18,22,7,14
2022-580-123-l,2022-580-123,6,4,149,91,65,28,21,6,10
2022-580-124-l,2022-580-124,5,5,137,83,60,21,20,7,14
2022-580-125-l,2022-580-125,14,6,137,71,45,30,21,7,15
2022-580-126-l,2022-580-126,1,4,122,79,49,21,19,12,19
2022-580-127-l,2022-580-127,6,4,180,126,78,28,26,19,27
2022-580-128-l,2022-580-128,5,2,108,65,44,26,19,7,11
2022-580-129-l,2022-580-129,11,4,101,51,35,21,13,9,14
2022-580-130-l,2022-580-130,6,3,79,44,29,14,12,4,9
2022-580-131-l,2022-580-131,2,2,74,49,26,13,12,4,9
2022-580-132-l,2022-580-132,12,0,155,108,77,25,22,5,8
2022-580-133-l,2022-580-133,1,2,80,55,29,13,13,1,7
2022-580-134-l,2022-580-134,4,4,81,42,30,14,13,5,11
2022-580-135-l,2022-580-135,2,2,113,69,38,20,16,13,21
2022-580-136-l,2022-580-136,13,7,158,94,56,31,24,10,19
2022-580-137-l,2022-580-137,5,1,92,68,41,9,13,7,12
2022-580-138-l,2022-580-138,19,3,159,110,82,23,26,10,15
2022-580-139-l,2022-580-139,1,3,92,57,31,16,14,5,11
2022-580-140-l,2022-580-140,6,6,132,78,47,27,20,10,17
2022-580-141-l,2022-580-141,7,2,106,66,45,23,17,5,7
2022-580-142-l,2022-580-142,14,4,130,84,63,20,22,8,12
2022-580-143-l,2022-580-143,4,2,100,53,36,22,14,3,8
2022-580-144-l,2022-580-144,10,4,128,79,54,29,20,9,12
2022-580-145-l,2022-580-145,13,3,158,109,77,26,25,10,14
2022-580-146-l,2022-580-146,1,4,156,107,61,22,22,11,20
2022-580-147-l,2022-580-147,2,4,91,52,33,16,13,6,13
2022-580-148-l,2022-580-148,10,5,81,41,29,13,12,3,10
2022-580-149-l,2022-580-149,10,5,147,80,57,32,21,10,15
2022-580-150-l,2022-580-150,0,3,124,92,52,18,17,11,16
2022-580-151-l,2022-580-151,2,5,70,44,21,12,12,4,11
2022-580-152-l,2022-580-152,1,2,76,43,24,15,12,5,11
2022-580-153-l,2022-580-153,12,2,140,98,74,17,24,5,10
2022-580-154-l,2022-580-154,5,3,86,52,35,14,14,6,11
2022-580-155-l,2022-580-155,3,1,133,96,68,19,22,13,17
2022-580-156-l,2022-580-156,3,3,95,66,35,13,15,9,17
2022-580-157-l,2022-580-157,4,6,124,68,45,24,17,15,22
2022-580-158-l,2022-580-158,3,4,133,77,47,24,17,12,19
2022-580-159-l,2022-580-159,39,2,169,114,91,35,29,5,7
2022-580-160-l,2022-580-160,9,4,159,103,71,31,21,7,10
2022-580-161-l,2022-580-161,5,2,91,59,38,13,13,5,10
2022-580-162-l,2022-580-162,6,2,88,55,36,20,14,4,8
2022-580-163-l,2022-580-163,1,0,90,57,35,14,14,2,6
2022-580-164-l,2022-580-164,9,3,130,84,60,28,18,4,7
2022-580-165-l,2022-580-165,7,3,93,46,30,22,16,5,12
2022-580-166-l,2022-580-166,4,8,88,54,32,12,11,9,15
2022-580-167-l,2022-580-167,7,11,165,99,72,30,24,4,11
2022-580-168-l,2022-580-168,8,4,171,116,87,29,27,9,14
2022-580-169-l,2022-580-169,10,14,187,100,70,41,26,10,17
2022-580-170-l,2022-580-170,0,2,88,64,36,10,13,5,11
2022-580-171-l,2022-580-171,1,5,114,78,50,12,17,10,16
2022-580-172-l,2022-580-172,0,0,69,39,18,21,13,3,9
2022-580-173-l,2022-580-173,11,2,102,59,44,25,16,8,11
2022-580-174-l,2022-580-174,5,4,94,67,48,16,15,7,10
2022-580-175-l,2022-580-175,3,6,198,122,82,39,28,12,19
2022-580-176-l,2022-580-176,11,2,92,60,34,14,13,8,14
2022-580-177-l,2022-580-177,6,3,112,70,48,17,17,10,17
2022-580-178-l,2022-580-178,2,4,102,59,38,17,14,7,13
2022-580-179-l,2022-580-179,5,1,96,56,34,20,13,12,16
2022-580-180-l,2022-580-180,7,2,109,80,54,14,17,4,8
2022-580-181-l,2022-580-181,3,0,80,53,35,13,14,2,6
2022-580-182-l,2022-580-182,7,3,108,67,44,16,15,5,10
2022-580-183-l,2022-580-183,5,1,84,47,33,15,13,3,8
2022-580-184-l,2022-580-184,3,5,71,43,22,10,11,9,16
2022-580-185-l,2022-580-185,6,3,116,63,41,26,15,10,14
2022-580-186-l,2022-580-186,7,6,149,97,65,28,22,8,12
2022-580-187-l,2022-580-187,5,4,156,115,73,23,21,14,18
2022-580-188-l,2022-580-188,2,5,95,50,31,16,12,9,15
2022-580-189-l,2022-580-189,6,4,124,79,56,21,19,4,8
2022-580-190-l,2022-580-190,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-580-191-l,2022-580-191,6,2,153,104,77,31,24,3,5
2022-580-192-l,2022-580-192,5,7,116,70,48,18,16,7,11
2022-580-193-l,2022-580-193,4,3,95,69,43,16,17,1,6
2022-580-194-l,2022-580-194,3,1,80,51,27,13,10,3,8
2022-580-195-l,2022-580-195,17,2,128,91,67,14,20,7,11
2022-580-196-l,2022-580-196,13,8,121,87,59,17,21,7,13
2022-580-197-l,2022-580-197,4,6,93,59,35,13,14,4,11
2022-580-198-l,2022-580-198,21,8,149,93,66,26,21,9,15
2022-580-199-l,2022-580-199,12,8,155,96,71,36,25,5,8
2022-580-200-l,2022-580-200,5,1,79,49,34,16,14,3,6
2022-580-201-l,2022-580-201,17,3,142,87,63,28,20,9,12
2022-580-202-l,2022-580-202,16,6,187,116,86,31,23,19,24
2022-580-203-l,2022-580-203,14,3,109,73,50,14,16,10,15
2022-580-204-l,2022-580-204,1,3,98,77,46,8,14,8,13
2022-580-205-l,2022-580-205,11,8,108,61,41,18,16,10,17
2022-580-206-l,2022-580-206,10,6,143,94,53,21,21,9,19
2022-580-207-l,2022-580-207,11,9,140,75,58,33,21,8,11
2022-580-208-l,2022-580-208,17,2,125,85,63,20,21,4,8
2022-580-209-l,2022-580-209,1,3,75,43,25,14,12,1,7
2022-580-210-l,2022-580-210,17,2,113,77,52,17,18,5,10
2022-580-211-l,2022-580-211,3,0,86,56,33,19,14,7,11
2022-580-212-l,2022-580-212,4,4,129,73,48,28,16,7,11
2022-580-213-l,2022-580-213,2,2,115,81,57,17,17,5,7
2022-580-214-l,2022-580-214,3,8,88,67,46,6,15,2,6
2022-580-215-l,2022-580-215,7,4,104,55,40,23,14,12,17
2022-580-216-l,2022-580-216,7,2,91,60,44,14,15,3,6
2022-580-217-l,2022-580-217,13,4,136,84,66,29,24,2,5
2022-580-218-l,2022-580-218,24,8,142,77,66,29,20,13,15
2022-580-219-l,2022-580-219,18,18,165,104,77,32,22,9,12
2022-580-220-l,2022-580-220,15,7,136,76,58,32,23,7,11
2022-580-221-l,2022-580-221,20,5,137,80,58,31,23,4,7
2022-580-222-l,2022-580-222,4,1,66,42,30,13,13,0,4
2022-580-223-l,2022-580-223,18,4,168,116,91,25,27,2,5
2022-580-224-l,2022-580-224,14,2,102,68,50,15,17,4,8
2022-580-225-l,2022-580-225,5,1,120,83,56,23,19,8,12
2022-580-226-l,2022-580-226,23,5,182,126,89,23,26,15,22
2022-520-100-l,2022-520-100,6,3,79,50,24,10,11,10,18
2022-520-101-l,2022-520-101,4,5,129,80,46,22,18,8,16
2022-520-102-l,2022-520-102,6,5,115,82,51,14,18,6,13
2022-520-103-l,2022-520-103,0,2,56,37,16,10,11,3,9
2022-520-104-l,2022-520-104,0,3,67,42,22,7,10,10,17
2022-520-105-l,2022-520-105,3,4,116,68,41,21,16,10,16
2022-520-106-l,2022-520-106,3,6,123,72,43,17,18,12,22
2022-520-107-l,2022-520-107,5,6,120,81,50,12,17,2,10
2022-520-108-l,2022-520-108,2,1,113,72,45,25,20,3,8
2022-520-109-l,2022-520-109,3,8,146,98,58,24,25,6,14
2022-520-110-l,2022-520-110,9,9,216,152,97,36,28,23,30
2022-520-111-l,2022-520-111,12,4,90,57,42,15,14,5,8
2022-520-112-l,2022-520-112,0,2,106,69,41,18,17,8,15
2022-520-113-l,2022-520-113,4,1,95,61,42,16,16,3,7
2022-520-114-l,2022-520-114,12,4,116,69,46,23,20,6,11
2022-520-115-l,2022-520-115,5,1,80,50,24,13,12,4,11
2022-520-116-l,2022-520-116,4,2,92,56,39,16,14,11,15
2022-520-117-l,2022-520-117,2,2,101,73,50,16,18,1,6
2022-520-118-l,2022-520-118,11,0,171,100,65,36,24,10,16
2022-520-119-l,2022-520-119,2,5,100,71,40,13,16,9,17
2022-520-120-l,2022-520-120,22,7,143,80,65,39,23,3,4
2022-520-121-l,2022-520-121,18,2,139,88,60,27,21,7,12
2022-520-122-l,2022-520-122,2,2,137,102,61,17,17,9,14
2022-520-123-l,2022-520-123,9,7,163,101,72,24,25,10,17
2022-520-124-l,2022-520-124,1,4,94,67,34,7,13,7,15
2022-520-125-l,2022-520-125,1,1,114,68,46,30,18,2,5
2022-520-126-l,2022-520-126,3,4,86,51,32,17,13,7,11
2022-520-127-l,2022-520-127,3,2,104,71,50,18,18,5,8
2022-520-128-l,2022-520-128,3,1,108,85,51,8,16,6,12
2022-520-129-l,2022-520-129,6,2,88,60,37,11,13,7,12
2022-520-130-l,2022-520-130,19,6,171,111,76,21,21,16,22
2022-520-131-l,2022-520-131,2,4,85,52,31,13,12,6,12
2022-520-132-l,2022-520-132,5,3,154,100,72,20,22,6,10
2022-520-133-l,2022-520-133,8,2,155,101,68,25,23,15,22
2022-520-134-l,2022-520-134,4,3,162,109,66,26,23,9,17
2022-520-135-l,2022-520-135,1,2,79,50,24,7,12,7,16
2022-520-136-l,2022-520-136,8,5,145,97,59,24,18,18,23
2022-520-137-l,2022-520-137,4,2,122,73,43,27,20,9,16
2022-520-138-l,2022-520-138,1,10,162,103,63,21,22,10,20
2022-520-139-l,2022-520-139,6,5,106,70,49,16,16,7,11
2022-520-140-l,2022-520-140,6,6,77,57,37,9,14,4,9
2022-520-141-l,2022-520-141,1,3,129,93,58,22,20,4,9
2022-520-142-l,2022-520-142,2,3,116,105,60,4,16,11,17
2022-520-143-l,2022-520-143,9,8,161,85,50,30,22,16,26
2022-520-144-l,2022-520-144,2,5,122,88,50,16,16,12,19
2022-520-145-l,2022-520-145,4,4,74,38,23,17,13,2,8
2022-520-146-l,2022-520-146,2,3,105,64,44,23,20,1,7
2022-520-147-l,2022-520-147,4,3,159,108,63,26,23,11,19
2022-520-148-l,2022-520-148,3,4,155,100,63,28,20,6,11
2022-520-149-l,2022-520-149,2,3,88,67,34,11,13,8,15
2022-520-150-l,2022-520-150,3,24,138,68,46,23,20,14,23
2022-520-151-l,2022-520-151,2,6,120,74,42,21,17,10,18
2022-520-152-l,2022-520-152,41,19,166,110,84,28,25,10,12
2022-520-153-l,2022-520-153,2,2,104,72,41,18,18,1,8
2022-520-154-l,2022-520-154,11,6,135,77,57,24,22,10,16
2022-520-155-l,2022-520-155,2,1,88,54,36,12,13,5,10
2022-520-156-l,2022-520-156,5,5,145,93,59,22,24,4,13
2022-520-157-l,2022-520-157,13,10,125,82,66,19,20,11,14
2022-520-158-l,2022-520-158,2,1,99,67,38,12,14,8,15
2022-520-159-l,2022-520-159,0,3,67,41,19,8,11,4,12
2022-520-160-l,2022-520-160,1,0,140,97,50,18,15,23,31
2022-520-161-l,2022-520-161,4,0,91,61,42,11,14,5,9
2022-520-162-l,2022-520-162,2,4,89,59,39,13,15,5,10
2022-520-163-l,2022-520-163,0,0,74,52,27,5,12,5,13
2022-520-164-l,2022-520-164,4,2,93,61,40,13,14,4,8
2022-520-165-l,2022-520-165,4,5,147,93,57,29,21,10,15
2022-520-166-l,2022-520-166,5,0,71,47,26,13,12,4,9
2022-520-167-l,2022-520-167,9,6,124,73,48,29,22,3,10
2022-520-168-l,2022-520-168,0,3,82,63,32,11,12,5,10
2022-520-169-l,2022-520-169,9,5,141,78,52,27,19,9,15
2022-520-170-l,2022-520-170,2,5,89,51,36,13,14,6,11
2022-520-171-l,2022-520-171,0,3,75,52,30,9,13,5,12
2022-520-172-l,2022-520-172,0,5,132,94,58,18,22,4,11
2022-520-173-l,2022-520-173,10,4,106,73,48,11,15,4,9
2022-520-174-l,2022-520-174,9,3,107,75,63,22,21,3,5
2022-520-175-l,2022-520-175,2,1,103,68,35,16,17,2,11
2022-520-176-l,2022-520-176,4,6,120,66,37,27,14,7,13
2022-520-177-l,2022-520-177,3,0,126,97,60,16,20,6,11
2022-520-178-l,2022-520-178,3,5,107,58,39,22,15,4,9
2022-520-179-l,2022-520-179,2,2,194,144,90,24,26,23,31
2022-520-180-l,2022-520-180,5,7,87,58,36,13,13,11,15
2022-520-181-l,2022-520-181,3,1,87,85,52,1,15,4,9
2022-520-182-l,2022-520-182,10,6,130,78,60,19,20,6,11
2022-520-183-l,2022-520-183,1,3,71,45,26,12,12,3,8
2022-520-184-l,2022-520-184,3,1,88,51,28,21,13,6,11
2022-520-185-l,2022-520-185,3,2,90,53,35,15,14,10,15
2022-520-186-l,2022-520-186,2,3,114,66,32,27,17,8,16
2022-520-187-l,2022-520-187,9,7,165,117,82,24,22,9,12
2022-520-188-l,2022-520-188,7,2,108,78,52,14,17,5,9
2022-520-189-l,2022-520-189,7,4,116,78,54,20,19,5,9
2022-520-190-l,2022-520-190,3,6,99,54,34,15,13,18,25
2022-520-191-l,2022-520-191,2,3,145,90,58,24,19,13,19
2022-520-192-l,2022-520-192,3,3,107,64,39,16,15,10,17
2022-520-193-l,2022-520-193,4,6,118,78,51,18,18,6,11
2022-520-194-l,2022-520-194,13,12,123,63,44,16,19,9,19
2022-520-195-l,2022-520-195,0,7,127,98,56,8,14,11,18
2022-520-196-l,2022-520-196,4,2,83,56,35,11,13,6,11
2022-520-197-l,2022-520-197,4,3,90,55,28,11,12,12,20
2022-520-198-l,2022-520-198,1,6,144,89,62,25,18,8,11
2022-520-199-l,2022-520-199,3,3,87,67,36,9,13,6,12
2022-520-200-l,2022-520-200,8,5,128,110,64,11,16,5,7
2022-520-201-l,2022-520-201,21,7,160,100,77,29,26,9,14
2022-520-202-l,2022-520-202,8,4,152,91,61,21,21,6,14
2022-520-203-l,2022-520-203,9,3,96,57,41,17,14,11,15
2022-520-204-l,2022-520-204,6,4,132,93,68,17,23,4,9
2022-520-205-l,2022-520-205,4,4,86,59,41,8,13,3,8
2022-520-206-l,2022-520-206,5,3,80,47,28,11,13,4,11
2022-520-207-l,2022-520-207,0,1,70,55,25,5,12,5,12
2022-520-208-l,2022-520-208,4,3,138,93,58,27,20,8,13
2022-520-209-l,2022-520-209,3,2,131,97,59,17,14,9,12
2022-520-210-l,2022-520-210,1,1,74,51,20,10,11,5,13
2022-520-211-l,2022-520-211,0,0,78,55,34,12,13,6,11
2022-520-212-l,2022-520-212,1,5,82,67,32,8,12,5,11
2022-520-213-l,2022-520-213,7,4,153,108,68,22,22,16,22
2022-520-214-l,2022-520-214,1,2,104,85,37,15,16,1,9
2022-520-215-l,2022-520-215,3,3,98,60,35,19,13,7,12
2022-520-216-l,2022-520-216,8,2,111,58,43,21,17,4,10
2022-520-217-l,2022-520-217,8,5,122,79,50,24,20,6,11
2022-520-218-l,2022-520-218,6,3,66,34,24,16,10,3,5
2022-520-219-l,2022-520-219,4,5,75,45,28,15,12,2,7
2022-520-220-l,2022-520-220,5,4,140,97,62,18,19,10,17
2022-520-221-l,2022-520-221,2,3,132,81,58,26,21,5,8
2022-520-222-l,2022-520-222,1,4,143,79,56,25,18,12,17
2022-520-223-l,2022-520-223,15,2,159,108,79,28,26,5,7
2022-520-224-l,2022-520-224,5,8,103,79,44,9,12,6,11
2022-520-225-l,2022-520-225,10,2,115,76,52,17,17,10,15
2022-520-226-l,2022-520-226,0,1,80,54,27,9,12,8,16
2022-540-100-l,2022-540-100,7,5,102,60,45,19,18,4,8
2022-540-101-l,2022-540-101,4,2,108,73,47,21,17,5,9
2022-540-102-l,2022-540-102,15,10,163,101,77,31,26,3,6
2022-540-103-l,2022-540-103,7,2,113,71,47,23,18,6,11
2022-540-104-l,2022-540-104,10,6,146,101,81,16,27,4,10
2022-540-105-l,2022-540-105,8,13,112,67,53,14,17,6,11
2022-540-106-l,2022-540-106,1,2,79,54,32,14,14,3,8
2022-540-107-l,2022-540-107,3,12,115,67,51,25,16,9,11
2022-540-108-l,2022-540-108,10,3,132,64,45,35,19,10,15
2022-540-109-l,2022-540-109,11,4,123,75,47,22,16,12,17
2022-540-110-l,2022-540-110,10,5,118,73,53,17,18,6,11
2022-540-111-l,2022-540-111,13,6,169,116,86,35,28,5,7
2022-540-112-l,2022-540-112,3,6,71,37,24,8,11,2,9
2022-540-113-l,2022-540-113,7,4,108,63,41,25,15,8,12
2022-540-114-l,2022-540-114,12,5,115,70,55,20,21,2,6
2022-540-115-l,2022-540-115,23,10,210,113,88,47,28,12,14
2022-540-116-l,2022-540-116,5,7,129,88,56,19,17,11,15
2022-540-117-l,2022-540-117,8,6,150,105,69,24,23,8,12
2022-540-118-l,2022-540-118,1,5,99,52,34,20,14,10,17
2022-540-119-l,2022-540-119,4,2,101,57,38,20,16,10,15
2022-540-120-l,2022-540-120,7,10,99,52,39,21,15,6,10
2022-540-121-l,2022-540-121,14,6,128,67,53,29,22,6,11
2022-540-122-l,2022-540-122,6,6,76,48,27,13,12,5,10
2022-540-123-l,2022-540-123,3,1,52,33,21,10,10,1,4
2022-540-124-l,2022-540-124,2,9,103,68,43,13,15,5,11
2022-540-125-l,2022-540-125,6,2,93,53,32,22,15,7,12
2022-540-126-l,2022-540-126,7,1,95,60,42,11,14,7,13
2022-540-127-l,2022-540-127,7,4,41,26,20,6,8,0,2
2022-540-128-l,2022-540-128,6,5,90,52,29,19,13,5,11
2022-540-129-l,2022-540-129,24,1,152,104,81,21,25,9,12
2022-540-130-l,2022-540-130,3,5,92,57,37,17,14,8,12
2022-540-131-l,2022-540-131,21,3,171,102,77,35,28,5,9
2022-540-132-l,2022-540-132,6,9,104,53,35,21,16,10,16
2022-540-133-l,2022-540-133,11,12,168,89,67,44,28,7,11
2022-540-134-l,2022-540-134,2,4,83,53,35,11,12,5,10
2022-540-135-l,2022-540-135,2,2,74,48,26,10,13,1,7
2022-540-136-l,2022-540-136,4,6,96,64,33,15,14,3,10
2022-540-137-l,2022-540-137,7,2,97,65,46,17,16,2,5
2022-540-138-l,2022-540-138,12,6,144,98,67,29,26,5,11
2022-540-139-l,2022-540-139,3,12,87,61,34,4,13,7,16
2022-540-140-l,2022-540-140,12,7,159,103,75,25,25,8,15
2022-540-141-l,2022-540-141,4,8,117,75,51,21,19,9,14
2022-540-142-l,2022-540-142,1,6,99,64,41,20,17,1,6
2022-540-143-l,2022-540-143,1,3,84,48,26,12,11,9,16
2022-540-144-l,2022-540-144,19,4,169,112,82,28,29,6,13
2022-540-145-l,2022-540-145,5,7,156,101,71,31,26,1,6
2022-540-146-l,2022-540-146,4,4,79,59,31,9,12,4,11
2022-540-147-l,2022-540-147,1,9,160,93,63,28,22,10,16
2022-540-148-l,2022-540-148,28,8,159,95,78,32,24,3,4
2022-540-149-l,2022-540-149,5,5,114,67,42,25,16,9,13
2022-540-150-l,2022-540-150,8,6,151,94,63,27,20,14,17
2022-540-151-l,2022-540-151,5,5,77,39,28,18,13,3,8
2022-540-152-l,2022-540-152,9,5,108,66,48,19,15,9,12
2022-540-153-l,2022-540-153,3,7,135,87,50,29,18,7,12
2022-540-154-l,2022-540-154,2,4,102,62,42,19,16,4,8
2022-540-155-l,2022-540-155,2,5,81,54,37,13,14,4,8
2022-540-156-l,2022-540-156,4,2,96,69,47,17,16,3,5
2022-540-157-l,2022-540-157,5,6,135,82,61,29,25,0,5
2022-540-158-l,2022-540-158,1,0,133,90,54,23,18,16,21
2022-540-159-l,2022-540-159,6,5,74,37,28,12,13,2,7
2022-540-160-l,2022-540-160,5,3,161,98,65,34,27,9,17
2022-540-161-l,2022-540-161,10,7,160,103,63,28,22,10,16
2022-540-162-l,2022-540-162,20,7,87,53,39,17,15,3,6
2022-540-163-l,2022-540-163,2,2,130,87,55,20,19,8,14
2022-540-164-l,2022-540-164,11,5,88,55,37,11,12,8,13
2022-540-165-l,2022-540-165,17,6,152,99,75,22,22,10,13
2022-540-166-l,2022-540-166,24,3,116,85,74,17,22,1,2
2022-540-167-l,2022-540-167,19,1,155,102,81,33,23,5,6
2022-540-168-l,2022-540-168,2,3,140,90,51,27,19,13,19
2022-540-169-l,2022-540-169,10,2,127,75,61,32,23,1,3
2022-540-170-l,2022-540-170,1,0,14,9,4,3,2,2,3
2022-540-171-l,2022-540-171,7,1,85,47,34,21,15,6,9
2022-540-172-l,2022-540-172,6,9,122,76,51,21,19,5,11
2022-540-173-l,2022-540-173,0,7,76,51,28,10,12,3,9
2022-540-174-l,2022-540-174,7,2,89,63,43,11,14,2,6
2022-540-175-l,2022-540-175,2,2,102,70,48,19,17,3,6
2022-540-176-l,2022-540-176,10,7,130,79,50,25,23,6,15
2022-540-177-l,2022-540-177,11,6,82,53,37,11,13,6,10
2022-540-178-l,2022-540-178,0,2,99,63,35,18,12,8,13
2022-540-179-l,2022-540-179,13,3,178,128,92,25,28,7,12
2022-540-180-l,2022-540-180,5,3,71,51,26,8,11,1,7
2022-540-181-l,2022-540-181,4,1,104,66,45,21,16,8,11
2022-540-182-l,2022-540-182,12,4,131,80,55,22,22,8,14
2022-540-183-l,2022-540-183,3,6,137,84,54,32,21,9,14
2022-540-184-l,2022-540-184,7,8,96,44,35,33,18,2,6
2022-540-185-l,2022-540-185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-540-186-l,2022-540-186,4,3,87,52,29,15,12,9,15
2022-540-187-l,2022-540-187,5,2,101,70,42,14,15,5,11
2022-540-188-l,2022-540-188,20,17,134,75,52,30,21,6,11
2022-540-189-l,2022-540-189,7,3,84,52,38,11,14,3,7
2022-540-190-l,2022-540-190,3,0,80,45,27,19,13,3,8
2022-540-191-l,2022-540-191,4,4,88,57,42,9,14,5,9
2022-540-192-l,2022-540-192,10,8,134,90,66,20,18,13,16
2022-540-193-l,2022-540-193,8,5,112,78,53,16,18,7,11
2022-540-194-l,2022-540-194,2,4,121,73,46,26,17,10,13
2022-540-195-l,2022-540-195,3,3,127,84,57,20,19,12,16
2022-540-196-l,2022-540-196,1,5,93,60,34,13,12,8,14
2022-540-197-l,2022-540-197,2,7,95,52,33,21,15,9,15
2022-540-198-l,2022-540-198,24,2,99,68,51,13,16,2,4
2022-540-199-l,2022-540-199,5,7,92,53,33,13,12,14,20
2022-540-200-l,2022-540-200,8,1,131,82,51,28,21,10,16
2022-540-201-l,2022-540-201,25,13,142,88,70,22,22,6,9
2022-540-202-l,2022-540-202,11,8,97,51,35,13,11,15,21
2022-540-203-l,2022-540-203,10,9,71,43,30,11,12,4,9
2022-540-204-l,2022-540-204,2,2,102,61,35,22,17,3,9
2022-540-205-l,2022-540-205,3,2,93,62,39,16,15,8,12
2022-540-206-l,2022-540-206,8,5,97,52,35,21,13,12,16
2022-540-207-l,2022-540-207,21,7,158,93,73,33,23,12,14
2022-540-208-l,2022-540-208,23,5,164,116,82,27,27,10,15
2022-540-209-l,2022-540-209,3,2,93,63,41,13,16,3,8
2022-540-210-l,2022-540-210,7,9,134,79,52,28,20,10,15
2022-540-211-l,2022-540-211,2,2,67,43,24,12,12,2,8
2022-540-212-l,2022-540-212,20,5,124,80,53,15,16,11,17
2022-540-213-l,2022-540-213,9,3,121,81,53,23,18,8,12
2022-540-214-l,2022-540-214,16,8,192,92,71,48,29,10,16
2022-540-215-l,2022-540-215,5,2,103,64,41,22,16,4,8
2022-540-216-l,2022-540-216,5,7,190,105,68,46,29,16,22
2022-540-217-l,2022-540-217,10,9,148,87,69,31,25,4,7
2022-540-218-l,2022-540-218,3,6,90,61,39,8,13,7,13
2022-540-219-l,2022-540-219,11,7,101,62,42,17,16,6,11
2022-540-220-l,2022-540-220,8,7,134,72,50,31,22,9,15
2022-540-221-l,2022-540-221,6,3,145,88,62,33,25,3,8
2022-540-222-l,2022-540-222,2,5,88,63,43,13,16,3,6
2022-540-223-l,2022-540-223,19,3,172,109,76,30,27,7,14
2022-540-224-l,2022-540-224,7,3,114,65,46,20,17,9,14
2022-540-225-l,2022-540-225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-540-226-l,2022-540-226,30,7,125,91,64,18,20,2,4
2022-560-100-l,2022-560-100,0,7,77,52,25,7,12,8,16
2022-560-101-l,2022-560-101,19,8,135,76,56,23,19,9,14
2022-560-102-l,2022-560-102,22,7,191,116,90,34,28,4,6
2022-560-103-l,2022-560-103,1,3,72,44,29,9,12,4,9
2022-560-104-l,2022-560-104,14,4,91,63,47,14,15,3,5
2022-560-105-l,2022-560-105,7,2,165,98,65,30,25,4,10
2022-560-106-l,2022-560-106,10,5,111,60,39,22,18,6,13
2022-560-107-l,2022-560-107,6,6,91,58,40,17,15,5,8
2022-560-108-l,2022-560-108,12,5,135,79,46,29,20,11,19
2022-560-109-l,2022-560-109,1,8,87,45,29,19,15,7,12
2022-560-110-l,2022-560-110,10,9,118,66,44,28,19,10,16
2022-560-111-l,2022-560-111,0,2,84,45,27,13,14,6,14
2022-560-112-l,2022-560-112,10,4,99,57,37,18,16,2,8
2022-560-113-l,2022-560-113,11,4,98,55,41,19,18,2,8
2022-560-114-l,2022-560-114,5,3,66,44,34,7,14,0,5
2022-560-115-l,2022-560-115,10,5,116,66,49,23,18,4,8
2022-560-116-l,2022-560-116,5,4,120,69,42,23,17,11,18
2022-560-117-l,2022-560-117,13,3,121,80,60,18,21,7,11
2022-560-118-l,2022-560-118,0,3,94,49,28,20,15,4,12
2022-560-119-l,2022-560-119,7,12,90,44,32,24,15,4,8
2022-560-120-l,2022-560-120,2,4,98,58,39,10,15,6,14
2022-560-121-l,2022-560-121,11,7,185,111,75,42,26,11,15
2022-560-122-l,2022-560-122,7,5,98,59,42,23,18,2,6
2022-560-123-l,2022-560-123,7,1,79,45,32,14,13,5,10
2022-560-124-l,2022-560-124,11,4,130,79,56,20,23,8,14
2022-560-125-l,2022-560-125,21,8,178,97,74,39,25,17,21
2022-560-126-l,2022-560-126,6,3,81,45,35,15,12,5,7
2022-560-127-l,2022-560-127,8,4,170,94,62,45,26,9,13
2022-560-128-l,2022-560-128,4,2,131,85,51,26,22,6,13
2022-560-129-l,2022-560-129,4,5,130,85,51,23,23,8,16
2022-560-130-l,2022-560-130,22,4,157,105,77,29,27,10,14
2022-560-131-l,2022-560-131,6,6,89,45,33,14,14,8,14
2022-560-132-l,2022-560-132,12,7,95,44,31,26,14,8,12
